"source_path","file_name","extension","cloud_only","length","last_write_time","top_folder","rule_excluded","rule_reason","absolute_path"
"01_IT/統合/★概要・スケジュール/10_全体計画/99_履歴/杏林堂システム統合に向けての全体計画_20220224.pptx","杏林堂システム統合に向けての全体計画_20220224.pptx","pptx","False","1224466","2022-02-24 13:21:48","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\99_履歴\杏林堂システム統合に向けての全体計画_20220224.pptx"
"01_IT/統合/★概要・スケジュール/10_全体計画/履歴/杏林堂システム統合に向けての全体計画_20220303.pptx","杏林堂システム統合に向けての全体計画_20220303.pptx","pptx","False","1223637","2022-03-03 11:18:59","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\杏林堂システム統合に向けての全体計画_20220303.pptx"
"01_IT/統合/★概要・スケジュール/10_全体計画/99_履歴/杏林堂システム統合に向けての全体計画_20220310.pptx","杏林堂システム統合に向けての全体計画_20220310.pptx","pptx","False","1227713","2022-03-10 14:30:20","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\99_履歴\杏林堂システム統合に向けての全体計画_20220310.pptx"
"01_IT/統合/★概要・スケジュール/10_全体計画/履歴/杏林堂システム統合に向けての全体計画_20220310.pptx","杏林堂システム統合に向けての全体計画_20220310.pptx","pptx","False","1227644","2022-03-10 15:57:57","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\杏林堂システム統合に向けての全体計画_20220310.pptx"
"01_IT/統合/★概要・スケジュール/10_全体計画/履歴/杏林堂システム統合に向けての全体計画_20220317.pptx","杏林堂システム統合に向けての全体計画_20220317.pptx","pptx","False","1295240","2022-03-18 17:24:48","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\杏林堂システム統合に向けての全体計画_20220317.pptx"
"01_IT/統合/★概要・スケジュール/10_全体計画/履歴/杏林堂システム統合に向けての全体計画_20220324.pptx","杏林堂システム統合に向けての全体計画_20220324.pptx","pptx","False","1295904","2022-03-24 18:22:21","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\杏林堂システム統合に向けての全体計画_20220324.pptx"
"01_IT/統合/★概要・スケジュール/10_全体計画/履歴/杏林堂システム統合に向けての全体計画_20220412.pptx","杏林堂システム統合に向けての全体計画_20220412.pptx","pptx","False","1299156","2022-04-11 18:32:27","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\杏林堂システム統合に向けての全体計画_20220412.pptx"
"01_IT/統合/★概要・スケジュール/10_全体計画/履歴/第1次合流スケジュール20220407.xlsx","第1次合流スケジュール20220407.xlsx","xlsx","False","1117280","2022-05-10 11:57:21","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\第1次合流スケジュール20220407.xlsx"
"01_IT/統合/★概要・スケジュール/10_全体計画/履歴/第1次合流スケジュール20220510.xlsx","第1次合流スケジュール20220510.xlsx","xlsx","False","1117369","2022-05-10 16:35:26","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\第1次合流スケジュール20220510.xlsx"
"01_IT/統合/★概要・スケジュール/10_全体計画/履歴/第1次合流スケジュール20220606.xlsx","第1次合流スケジュール20220606.xlsx","xlsx","False","1117305","2022-06-06 11:33:21","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\第1次合流スケジュール20220606.xlsx"
"01_IT/統合/調剤/20220810進捗/【PJ定例】ツルハ様次期調剤システム導入PJ.202200809.pdf","【PJ定例】ツルハ様次期調剤システム導入PJ.202200809.pdf","pdf","False","1330808","2022-08-10 10:31:42","調剤","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\調剤\20220810進捗\【PJ定例】ツルハ様次期調剤システム導入PJ.202200809.pdf"
"01_IT/統合/調剤/20220810進捗/【ツルハHD様】店舗別ケースレポート_20220809.xlsx","【ツルハHD様】店舗別ケースレポート_20220809.xlsx","xlsx","False","46332","2022-08-10 10:31:42","調剤","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\調剤\20220810進捗\【ツルハHD様】店舗別ケースレポート_20220809.xlsx"
"01_IT/統合/調剤/20220810進捗/220809_3社合同定例会議.pdf","220809_3社合同定例会議.pdf","pdf","False","1416131","2022-08-10 10:31:42","調剤","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\調剤\20220810進捗\220809_3社合同定例会議.pdf"
"01_IT/統合/調剤/20220810進捗/THD様　経緯報告：CSVに改行コードが不正に混入している件.pdf","THD様　経緯報告：CSVに改行コードが不正に混入している件.pdf","pdf","False","155284","2022-08-10 10:31:42","調剤","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\調剤\20220810進捗\THD様　経緯報告：CSVに改行コードが不正に混入している件.pdf"
"01_IT/統合/調剤/20220810進捗/THD様　経緯報告：NSIPSデータのインポートエラーについて.pdf","THD様　経緯報告：NSIPSデータのインポートエラーについて.pdf","pdf","False","158639","2022-08-10 10:31:42","調剤","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\調剤\20220810進捗\THD様　経緯報告：NSIPSデータのインポートエラーについて.pdf"
"01_IT/統合/デジコム/【日本デジコム】作業方針.pdf","【日本デジコム】作業方針.pdf","pdf","False","646132","2022-08-24 19:30:28","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\【日本デジコム】作業方針.pdf"
"01_IT/統合/★概要・スケジュール/10_全体計画/杏林堂システム統合に向けての全体計画_20220825.pptx","杏林堂システム統合に向けての全体計画_20220825.pptx","pptx","False","1291752","2022-08-25 11:36:40","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\杏林堂システム統合に向けての全体計画_20220825.pptx"
"01_IT/統合/体制図220826.pptx","体制図220826.pptx","pptx","False","514956","2022-08-31 12:58:05","体制図220826.pptx","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\体制図220826.pptx"
"01_IT/統合/デジコム/22.09.14 True Data 会社説明資料 .pdf","22.09.14 True Data 会社説明資料 .pdf","pdf","False","3302705","2022-09-21 11:27:48","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\22.09.14 True Data 会社説明資料 .pdf"
"01_IT/統合/デジコム/22.09.14 杏林堂様 販促企画作成システム開発 超概算御見積.pdf","22.09.14 杏林堂様 販促企画作成システム開発 超概算御見積.pdf","pdf","False","838936","2022-09-21 11:27:48","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\22.09.14 杏林堂様 販促企画作成システム開発 超概算御見積.pdf"
"01_IT/統合/デジコム/見積/日本デジコム_御見積書_E13306.pdf","日本デジコム_御見積書_E13306.pdf","pdf","False","160059","2022-09-21 16:45:55","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\見積\日本デジコム_御見積書_E13306.pdf"
"01_IT/統合/分類/分類マッピング (2).xlsx","分類マッピング (2).xlsx","xlsx","False","2432870","2022-09-29 11:12:13","分類","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\分類\分類マッピング (2).xlsx"
"01_IT/統合/分類/刷新プロジェクト説明資料_20220929.pptx","刷新プロジェクト説明資料_20220929.pptx","pptx","False","3055637","2022-09-29 18:29:21","分類","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\分類\刷新プロジェクト説明資料_20220929.pptx"
"01_IT/統合/分類/分類変換用（杏林堂⇒ＨＢＡ）20210217.xlsx","分類変換用（杏林堂⇒ＨＢＡ）20210217.xlsx","xlsx","False","96944","2022-09-29 19:46:04","分類","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\分類\分類変換用（杏林堂⇒ＨＢＡ）20210217.xlsx"
"01_IT/統合/添付1．0930-基幹変更-杏林堂スケジュール・進捗確認.xlsx","添付1．0930-基幹変更-杏林堂スケジュール・進捗確認.xlsx","xlsx","False","236753","2022-10-03 15:20:59","添付1．0930-基幹変更-杏林堂スケジュール・進捗確認.xlsx","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\添付1．0930-基幹変更-杏林堂スケジュール・進捗確認.xlsx"
"01_IT/統合/添付2．小笠原0929-第2次_3次合流スケジュール20221003齋藤.xlsx","添付2．小笠原0929-第2次_3次合流スケジュール20221003齋藤.xlsx","xlsx","False","1462503","2022-10-03 17:12:02","添付2．小笠原0929-第2次_3次合流スケジュール20221003齋藤.xlsx","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\添付2．小笠原0929-第2次_3次合流スケジュール20221003齋藤.xlsx"
"01_IT/統合/デジコム/要件定義/1_日本リブレイングループ紹介資料_2022年10月.pdf","1_日本リブレイングループ紹介資料_2022年10月.pdf","pdf","False","2956719","2022-10-05 13:47:05","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\要件定義\1_日本リブレイングループ紹介資料_2022年10月.pdf"
"01_IT/統合/デジコム/要件定義/2_杏林堂様要件定義キックオフ_1版.pdf","2_杏林堂様要件定義キックオフ_1版.pdf","pdf","False","633207","2022-10-05 13:47:05","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\要件定義\2_杏林堂様要件定義キックオフ_1版.pdf"
"01_IT/統合/デジコム/要件定義/3_杏林堂薬局様キックオフ会議議事録_20221004.pdf","3_杏林堂薬局様キックオフ会議議事録_20221004.pdf","pdf","False","536424","2022-10-05 13:47:05","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\要件定義\3_杏林堂薬局様キックオフ会議議事録_20221004.pdf"
"01_IT/統合/デジコム/要件定義/4_補足_要件定義検討項目一覧.pdf","4_補足_要件定義検討項目一覧.pdf","pdf","False","325933","2022-10-05 13:47:05","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\要件定義\4_補足_要件定義検討項目一覧.pdf"
"01_IT/統合/デジコム/要件定義/5_参考_要件定義.pdf","5_参考_要件定義.pdf","pdf","False","363252","2022-10-05 13:47:05","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\要件定義\5_参考_要件定義.pdf"
"01_IT/統合/★判定/20221006/⑤スケジュール判定サマリ20221006.pptx","⑤スケジュール判定サマリ20221006.pptx","pptx","False","50451","2022-10-07 11:05:41","★判定","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★判定\20221006\⑤スケジュール判定サマリ20221006.pptx"
"01_IT/統合/★概要・スケジュール/10_全体計画/杏林堂PH2統合スケジュール_20221020.xlsx","杏林堂PH2統合スケジュール_20221020.xlsx","xlsx","False","264589","2022-10-24 05:48:28","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\杏林堂PH2統合スケジュール_20221020.xlsx"
"01_IT/統合/HBAヘルプデスク/案件別一覧.xlsx","案件別一覧.xlsx","xlsx","False","18599","2022-10-26 20:36:28","HBAヘルプデスク","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\HBAヘルプデスク\案件別一覧.xlsx"
"01_IT/統合/★概要・スケジュール/10_全体計画/杏林堂システム統合PH2本稼働にむけた作業計画_20221201.pptx","杏林堂システム統合PH2本稼働にむけた作業計画_20221201.pptx","pptx","False","2025709","2022-12-01 08:18:06","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\杏林堂システム統合PH2本稼働にむけた作業計画_20221201.pptx"
"01_IT/統合/★概要・スケジュール/10_全体計画/【杏林堂様】ポップエース利用スケジュール_20221201_提出用.xlsx","【杏林堂様】ポップエース利用スケジュール_20221201_提出用.xlsx","xlsx","False","75012","2022-12-01 17:17:52","★概要・スケジュール","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\【杏林堂様】ポップエース利用スケジュール_20221201_提出用.xlsx"
"01_IT/統合/※報告/20221202/調剤専門店レジ展開　進捗20221202.xlsx","調剤専門店レジ展開　進捗20221202.xlsx","xlsx","False","416242","2022-12-02 10:00:10","※報告","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\※報告\20221202\調剤専門店レジ展開　進捗20221202.xlsx"
"01_IT/統合/HBAヘルプデスク/ツルハ様進捗会議資料_ヘルプデスクＰ（HBA）_20221128.pptx","ツルハ様進捗会議資料_ヘルプデスクＰ（HBA）_20221128.pptx","pptx","False","136950","2022-12-07 16:09:11","HBAヘルプデスク","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\HBAヘルプデスク\ツルハ様進捗会議資料_ヘルプデスクＰ（HBA）_20221128.pptx"
"01_IT/統合/HBAヘルプデスク/受電件数推移_20221128.pptx","受電件数推移_20221128.pptx","pptx","False","1165708","2022-12-07 16:09:16","HBAヘルプデスク","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\HBAヘルプデスク\受電件数推移_20221128.pptx"
"01_IT/統合/デジコム/お見積状況_20221206_2.xlsx","お見積状況_20221206_2.xlsx","xlsx","False","12170","2022-12-13 13:59:05","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\お見積状況_20221206_2.xlsx"
"01_IT/統合/ツルハPAY/①20221108案件スケジュール.pptx","①20221108案件スケジュール.pptx","pptx","False","58689","2022-12-14 12:16:54","ツルハPAY","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\ツルハPAY\①20221108案件スケジュール.pptx"
"01_IT/統合/ツルハPAY/②20221108新CRM開発関連性.xlsx","②20221108新CRM開発関連性.xlsx","xlsx","False","13458","2022-12-14 12:16:56","ツルハPAY","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\ツルハPAY\②20221108新CRM開発関連性.xlsx"
"01_IT/統合/ツルハPAY/③20221108_ハウスPayシミュレーション.xlsx","③20221108_ハウスPayシミュレーション.xlsx","xlsx","False","23144","2022-12-14 12:16:58","ツルハPAY","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\ツルハPAY\③20221108_ハウスPayシミュレーション.xlsx"
"01_IT/統合/ツルハPAY/④20221108ハウスPay提案.pptx","④20221108ハウスPay提案.pptx","pptx","False","4122845","2022-12-14 12:17:01","ツルハPAY","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\ツルハPAY\④20221108ハウスPay提案.pptx"
"01_IT/統合/マニュアル/4_EOSメニュー/店舗クラウド EOSメニュー説明資料.pptx","店舗クラウド EOSメニュー説明資料.pptx","pptx","False","31337618","2022-12-19 14:48:59","マニュアル","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\マニュアル\4_EOSメニュー\店舗クラウド EOSメニュー説明資料.pptx"
"01_IT/統合/デジコム/フェーズ0要件まとめ.xlsx","フェーズ0要件まとめ.xlsx","xlsx","False","93751","2022-12-22 13:02:27","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\フェーズ0要件まとめ.xlsx"
"01_IT/統合/デジコム/コピー検収完了書_販促企画システム_フェース1_要件定義.xlsx","コピー検収完了書_販促企画システム_フェース1_要件定義.xlsx","xlsx","False","17811","2022-12-22 13:02:29","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\コピー検収完了書_販促企画システム_フェース1_要件定義.xlsx"
"01_IT/統合/ツルハPAY/20221221_杏林堂様のゲートウェイ切替に関する資料.pdf","20221221_杏林堂様のゲートウェイ切替に関する資料.pdf","pdf","False","530221","2022-12-23 10:05:52","ツルハPAY","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\ツルハPAY\20221221_杏林堂様のゲートウェイ切替に関する資料.pdf"
"01_IT/統合/ツルハPAY/20221212_04_杏林堂様でのハウスPay実現に関する資料.pptx","20221212_04_杏林堂様でのハウスPay実現に関する資料.pptx","pptx","False","3033939","2022-12-23 10:05:56","ツルハPAY","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\ツルハPAY\20221212_04_杏林堂様でのハウスPay実現に関する資料.pptx"
"01_IT/統合/ツルハPAY/ハウスPay導入20221213.pptx","ハウスPay導入20221213.pptx","pptx","False","4008370","2022-12-23 12:13:04","ツルハPAY","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\ツルハPAY\ハウスPay導入20221213.pptx"
"01_IT/統合/デジコム/請求書/見積/杏林堂薬局様販促企画システムPh0御見積書.pdf","杏林堂薬局様販促企画システムPh0御見積書.pdf","pdf","False","624573","2022-12-27 19:25:34","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\請求書\見積\杏林堂薬局様販促企画システムPh0御見積書.pdf"
"01_IT/統合/デジコム/お見積状況.xlsx","お見積状況.xlsx","xlsx","False","10479","2022-12-27 20:05:36","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\お見積状況.xlsx"
"01_IT/統合/デジコム/請求書/見積/御見積書_日本デジコム_E13676.pdf","御見積書_日本デジコム_E13676.pdf","pdf","False","158191","2022-12-28 20:26:50","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\請求書\見積\御見積書_日本デジコム_E13676.pdf"
"01_IT/統合/受入テスト/フェーズ2_5受入テスト/ポイント-クーポン登録確認/101.QRクーポン作成システム_杏林堂クーポン.xlsx","101.QRクーポン作成システム_杏林堂クーポン.xlsx","xlsx","False","1048936","2023-01-05 19:46:36","受入テスト","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\受入テスト\フェーズ2_5受入テスト\ポイント-クーポン登録確認\101.QRクーポン作成システム_杏林堂クーポン.xlsx"
"01_IT/統合/受入テスト/フェーズ2_5受入テスト/ポイント-クーポン登録確認/00-106.基幹系システム_フィットギャップ杏林堂ポイント.xlsx","00-106.基幹系システム_フィットギャップ杏林堂ポイント.xlsx","xlsx","False","2519776","2023-01-05 19:46:39","受入テスト","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\受入テスト\フェーズ2_5受入テスト\ポイント-クーポン登録確認\00-106.基幹系システム_フィットギャップ杏林堂ポイント.xlsx"
"01_IT/統合/受入テスト/フェーズ2_5受入テスト/【杏林堂】受入テストスケジュール.xlsx","【杏林堂】受入テストスケジュール.xlsx","xlsx","False","25411","2023-01-08 14:56:55","受入テスト","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\受入テスト\フェーズ2_5受入テスト\【杏林堂】受入テストスケジュール.xlsx"
"01_IT/統合/受入テスト/フェーズ2_5受入テスト/230106議事録・確認リスト（POS・クラウド）.xlsx","230106議事録・確認リスト（POS・クラウド）.xlsx","xlsx","False","36543","2023-01-08 14:59:17","受入テスト","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\受入テスト\フェーズ2_5受入テスト\230106議事録・確認リスト（POS・クラウド）.xlsx"
"01_IT/統合/受入テスト/フェーズ2_5受入テスト/スケジュール・議事録（POS・販促）.xlsx","スケジュール・議事録（POS・販促）.xlsx","xlsx","False","36407","2023-01-08 15:01:33","受入テスト","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\受入テスト\フェーズ2_5受入テスト\スケジュール・議事録（POS・販促）.xlsx"
"01_IT/統合/受入テスト/フェーズ2_5受入テスト/議事メモ送付（RE POSに関する情報共有.txt","議事メモ送付（RE POSに関する情報共有.txt","txt","False","3715","2023-01-08 15:41:05","受入テスト","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\受入テスト\フェーズ2_5受入テスト\議事メモ送付（RE POSに関する情報共有.txt"
"01_IT/統合/受入テスト/フェーズ2_5受入テスト/★インシデント管理/230113-杏林堂受入テストチェック項目.xlsx","230113-杏林堂受入テストチェック項目.xlsx","xlsx","False","342388","2023-01-13 10:07:18","受入テスト","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\受入テスト\フェーズ2_5受入テスト\★インシデント管理\230113-杏林堂受入テストチェック項目.xlsx"
"01_IT/統合/受入テスト/フェーズ2_5受入テスト/★インシデント管理/インシデント管理簿.xlsx","インシデント管理簿.xlsx","xlsx","False","20696","2023-01-13 10:07:19","受入テスト","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\受入テスト\フェーズ2_5受入テスト\★インシデント管理\インシデント管理簿.xlsx"
"01_IT/統合/受入テスト/フェーズ2_5受入テスト/杏林堂基幹統合受入テスト連絡先一覧.pptx","杏林堂基幹統合受入テスト連絡先一覧.pptx","pptx","False","114732","2023-01-16 11:13:38","受入テスト","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\受入テスト\フェーズ2_5受入テスト\杏林堂基幹統合受入テスト連絡先一覧.pptx"
"01_IT/統合/HBAヘルプデスク/HBA様一次受付サービス対象機器表.pdf","HBA様一次受付サービス対象機器表.pdf","pdf","False","223756","2023-01-18 18:36:15","HBAヘルプデスク","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\HBAヘルプデスク\HBA様一次受付サービス対象機器表.pdf"
"01_IT/統合/HBAヘルプデスク/TTSS一次受付サービス対象機器表.pdf","TTSS一次受付サービス対象機器表.pdf","pdf","False","190059","2023-01-18 18:36:15","HBAヘルプデスク","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\HBAヘルプデスク\TTSS一次受付サービス対象機器表.pdf"
"01_IT/統合/ツルハPAY/20230119_杏林堂様でのハウスPay実現に関する資料.pdf","20230119_杏林堂様でのハウスPay実現に関する資料.pdf","pdf","False","634720","2023-01-19 14:07:52","ツルハPAY","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\ツルハPAY\20230119_杏林堂様でのハウスPay実現に関する資料.pdf"
"01_IT/統合/受入テスト/フェーズ2_5受入テスト/20230123Redmine課題一覧.xlsx","20230123Redmine課題一覧.xlsx","xlsx","False","1460953","2023-01-23 14:21:02","受入テスト","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\受入テスト\フェーズ2_5受入テスト\20230123Redmine課題一覧.xlsx"
"01_IT/統合/デジコム/請求書/【日本デジコム】請求書202301_IF026599.pdf","【日本デジコム】請求書202301_IF026599.pdf","pdf","False","97354","2023-01-24 13:44:22","デジコム","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\請求書\【日本デジコム】請求書202301_IF026599.pdf"
"01_IT/統合/ツルハPAY/20230124/20230123_各事業会社との日程 (1).xlsx","20230123_各事業会社との日程 (1).xlsx","xlsx","False","23789","2023-01-24 18:00:48","ツルハPAY","False","","C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\ツルハPAY\20230124\20230123_各事業会社との日程 (1).xlsx"
